fighter_id,name,height_in,weight_lbs,reach_in,stance,dob,LEAK_record_raw,LEAK_record_wins,LEAK_record_losses,LEAK_record_draws,LEAK_record_nc,LEAK_slpm,LEAK_str_acc_pct,LEAK_sapm,LEAK_str_def_pct,LEAK_td_avg,LEAK_td_acc_pct,LEAK_td_def_pct,LEAK_sub_avg,reach_in_imputed,reach_imputed
7c9c6a884be167fe,Jin Soo Son,66.0,135.0,69.0,Orthodox,1993-04-01,9-4-0,9,4,0,0,5.1,36.0,7.63,52.0,1.5,25.0,100.0,0.0,69.0,False
7c9f96f9a6a5cd50,Brok Weaver,72.0,155.0,73.0,Southpaw,1991-12-05,15-6-0,15,6,0,0,4.78,64.0,4.35,46.0,0.41,10.0,66.0,0.4,73.0,False
7ca4c3f8aa8bacae,Paulo Santos,,,,,,0-3-0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
7cbf7c78d3b34218,Drakkar Klose,69.0,155.0,70.0,Orthodox,1988-03-09,16-3-1,16,3,1,0,4.25,55.0,3.65,49.0,1.49,26.0,69.0,0.0,70.0,False
7cdd3e5d3aa9cb39,Yan Cabral,71.0,155.0,73.0,Orthodox,1983-05-13,13-3-0,13,3,0,0,2.02,47.0,1.98,62.0,2.89,35.0,37.0,1.2,73.0,False
7cec3c4a5e7b6d68,Daniel Frunza,73.0,170.0,73.0,Orthodox,1994-04-13,9-4-0,9,4,0,0,3.25,38.0,4.32,50.0,0.0,0.0,50.0,0.0,73.0,False
7cf20446453f852b,Milton Vieira,72.0,145.0,,Orthodox,1978-10-04,13-8-2,13,8,2,0,1.13,35.0,2.36,48.0,2.67,53.0,12.0,0.7,73.85948512612573,True
7d09200f6a77b20e,Colin Fletcher,74.0,155.0,,Orthodox,1983-01-08,14-8-0,14,8,0,0,3.1,34.0,2.97,62.0,0.0,0.0,27.0,0.0,75.97017938505194,True
7d0a1968b38ca439,Ramazan Temirov,64.0,125.0,63.0,Orthodox,1997-01-31,19-3-0,19,3,0,0,4.37,40.0,3.93,59.0,0.84,50.0,100.0,0.0,63.0,False
7d21de9c6d7c98b2,Rich Clementi,69.0,155.0,72.0,Southpaw,1976-03-31,45-23-1,45,23,1,0,1.43,37.0,2.29,60.0,1.72,42.0,25.0,1.1,72.0,False
7d3caf0f96f1b33d,Nick Thompson,73.0,170.0,74.0,Orthodox,1981-06-23,38-14-1,38,14,1,0,1.87,42.0,1.8,49.0,1.06,100.0,35.0,2.6,74.0,False
7d420039bbfe7c1a,Aoriqileng,67.0,135.0,69.0,Orthodox,1993-06-25,26-13-0 (1 NC),26,13,0,1,4.4,49.0,5.66,46.0,1.11,46.0,59.0,0.2,69.0,False
7d5b12de1625984e,Scott Baker,72.0,210.0,,,,1-1-0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.85948512612573,True
7d6ceff6747f2de2,Jose Delgado,71.0,145.0,73.0,Switch,1998-04-21,11-2-0,11,2,0,0,7.48,54.0,4.95,50.0,1.51,40.0,50.0,0.0,73.0,False
7d8435c56043b0ae,Ante Delija,75.0,239.0,78.0,Orthodox,1990-08-07,26-8-0,26,8,0,0,4.28,38.0,3.95,52.0,0.0,0.0,75.0,0.0,78.0,False
7d96bc577e5178b2,Gray Maynard,69.0,155.0,70.0,Orthodox,1979-05-09,13-7-1 (1 NC),13,7,1,1,1.92,32.0,2.64,66.0,2.91,47.0,81.0,0.7,70.0,False
7dcf06c1967801c1,Adriano Martins,70.0,155.0,72.0,Southpaw,1982-12-16,28-9-0,28,9,0,0,1.8,38.0,2.14,65.0,0.83,80.0,81.0,0.4,72.0,False
7dda2cf308f24a02,Virna Jandiroba,63.0,115.0,64.0,Orthodox,1988-05-30,23-4-0,23,4,0,0,2.27,41.0,2.86,55.0,3.13,39.0,72.0,1.4,64.0,False
7debc13b36343605,Cristian Quinonez,68.0,135.0,70.0,Orthodox,1996-04-26,19-5-0,19,5,0,0,3.67,43.0,3.71,56.0,3.14,55.0,85.0,0.6,70.0,False
7dfb56f24fe5ddea,Bobby Nash,72.0,170.0,74.0,Orthodox,1990-03-26,8-4-0,8,4,0,0,3.42,37.0,3.95,51.0,2.37,33.0,100.0,1.6,74.0,False
7e208569469c8bc8,Ruan Potts,74.0,247.0,75.0,Orthodox,1978-02-23,11-6-0,11,6,0,0,0.85,37.0,5.92,22.0,0.75,16.0,33.0,2.3,75.0,False
7e47047d0971d566,Daniel Sarafian,69.0,185.0,73.0,Orthodox,1982-08-21,10-6-0,10,6,0,0,2.23,46.0,3.1,58.0,0.36,7.0,53.0,0.7,73.0,False
7e511f8d842a109d,Arjan Bhullar,73.0,245.0,75.0,Orthodox,1986-05-13,9-1-0,9,1,0,0,2.33,56.0,3.25,59.0,1.73,75.0,100.0,0.0,75.0,False
7e69a4b0961aa555,Brad Blackburn,70.0,170.0,73.0,Orthodox,1977-05-25,18-13-1 (1 NC),18,13,1,1,4.55,35.0,3.59,65.0,0.93,50.0,76.0,0.7,73.0,False
7e9b36a9847db116,Kevin Christian,79.0,205.0,80.0,Orthodox,1995-01-21,9-4-0,9,4,0,0,2.19,58.0,3.54,40.0,0.0,0.0,50.0,1.9,80.0,False
7ea1f74cef32f906,Rashid Magomedov,69.0,155.0,70.0,Orthodox,1984-11-29,20-2-0,20,2,0,0,4.4,49.0,3.05,54.0,0.67,57.0,89.0,0.2,70.0,False
7ea4a9f07df33a45,Francisco Rivera,68.0,135.0,70.0,Orthodox,1981-10-08,11-7-0 (1 NC),11,7,0,1,4.07,41.0,3.16,68.0,1.01,63.0,68.0,0.6,70.0,False
7eaa5e31c2dd86aa,Nick Klein,73.0,185.0,77.0,Orthodox,1995-09-08,6-3-0,6,3,0,0,2.51,56.0,3.41,39.0,5.79,35.0,66.0,1.9,77.0,False
7ee0fd831c0fe7c3,Carlos Prates,73.0,170.0,78.0,Switch,1993-08-17,24-7-0,24,7,0,0,4.41,54.0,4.3,47.0,0.18,100.0,77.0,0.0,78.0,False
7f0b4a75ef3039a3,Eddie Sanchez,74.0,230.0,74.0,Orthodox,1982-11-04,15-8-0,15,8,0,0,3.45,43.0,3.3,43.0,1.13,26.0,42.0,0.0,74.0,False
7f0f171414d0a287,Zelim Imadaev,72.0,170.0,76.0,Orthodox,1995-01-25,8-3-0,8,3,0,0,2.91,36.0,4.35,43.0,0.38,50.0,60.0,0.0,76.0,False
7f1bf0c255ec8756,Azat Maksum,67.0,125.0,70.0,Southpaw,1995-02-02,15-3-0,15,3,0,0,2.75,27.0,4.25,52.0,3.5,31.0,85.0,0.2,70.0,False
7f6ed67d3ed3c036,Cody Durden,67.0,125.0,67.0,Southpaw,1991-03-29,18-11-1,18,11,1,0,3.27,44.0,3.89,51.0,3.82,48.0,56.0,0.6,67.0,False
7f6ef4e1227600bc,Wagner Prado,72.0,205.0,74.0,Southpaw,1986-12-30,12-3-0 (1 NC),12,3,0,1,1.72,40.0,3.06,50.0,0.0,0.0,22.0,0.0,74.0,False
7f955f71fa2ce7ac,Alessio Sakara,72.0,185.0,72.0,Orthodox,1981-09-02,19-11-0 (2 NC),19,11,0,2,3.96,47.0,2.8,59.0,2.18,78.0,62.0,0.0,72.0,False
7f9f528cb72a6ed1,Travis Wiuff,75.0,205.0,,Orthodox,1978-03-15,75-21-0 (1 NC),75,21,0,1,0.48,30.0,4.03,41.0,4.84,57.0,44.0,1.2,77.02552651451502,True
7facc9c45d792985,Kaan Ofli,67.0,145.0,66.0,Orthodox,1993-06-19,15-4-1,15,4,1,0,2.49,47.0,3.17,56.0,0.34,7.0,0.0,0.7,66.0,False
7ff97850e8c32bda,Glover Teixeira,74.0,205.0,76.0,Orthodox,1979-10-28,33-9-0,33,9,0,0,3.73,49.0,4.43,51.0,2.11,33.0,60.0,0.9,76.0,False
803bebcfb6d6f506,Alex Gorgees,74.0,155.0,74.0,Switch,1995-08-11,6-1-0,6,1,0,0,0.67,32.0,2.27,38.0,0.0,0.0,54.0,0.0,74.0,False
8061a3136026a673,Jeisla Chaves,66.0,115.0,68.0,Orthodox,1997-02-02,8-0-0,8,0,0,0,4.97,56.0,4.2,53.0,1.5,37.0,62.0,0.5,68.0,False
80779d7441af1b52,Christian Morecraft,78.0,260.0,81.0,Orthodox,1986-09-08,8-3-0,8,3,0,0,2.82,34.0,2.46,46.0,3.26,66.0,50.0,2.2,81.0,False
809bd1a871491508,Terrance McKinney,70.0,155.0,73.0,Switch,1994-09-15,18-9-0,18,9,0,0,6.83,55.0,4.07,42.0,3.27,42.0,72.0,1.8,73.0,False
80c0bed43da0e27b,David Baron,66.0,155.0,,Switch,1973-02-15,17-4-1,17,4,1,0,1.17,30.0,2.1,56.0,0.0,0.0,14.0,0.7,67.52740234934717,True
80d8aed0ca9b00f3,Montana De La Rosa,67.0,125.0,68.0,Orthodox,1995-02-14,13-9-1,13,9,1,0,2.9,37.0,3.39,45.0,1.85,33.0,68.0,0.8,68.0,False
80d918336163b80c,Tatsuya Kawajiri,67.0,145.0,69.0,Orthodox,1978-05-08,36-11-2,36,11,2,0,2.04,44.0,2.01,50.0,3.63,48.0,63.0,1.1,69.0,False
80daefbed11ce998,Alejandro Perez,66.0,135.0,67.0,Orthodox,1989-09-02,23-9-1,23,9,1,0,3.45,35.0,3.18,61.0,0.54,22.0,70.0,0.3,67.0,False
80dbeb1dd5b53e64,Nam Phan,66.0,135.0,70.0,Orthodox,1983-03-13,21-17-0,21,17,0,0,4.52,37.0,6.55,59.0,0.18,18.0,60.0,0.2,70.0,False
80e6d71e14c1d356,Joe Slick,72.0,199.0,,Orthodox,1977-10-17,16-5-3,16,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.85948512612573,True
80eacd4da0617c57,Joseph Benavidez,64.0,125.0,65.0,Southpaw,1984-07-31,28-8-0,28,8,0,0,3.52,34.0,2.67,61.0,1.41,30.0,62.0,0.6,65.0,False
80fa8218c99f9c58,Amanda Nunes,68.0,135.0,69.0,Orthodox,1988-05-30,23-5-0,23,5,0,0,4.55,51.0,2.62,57.0,2.73,54.0,82.0,0.7,69.0,False
813550bc53b15fb0,Yancy Medeiros,70.0,155.0,75.0,Orthodox,1987-09-07,15-8-0 (1 NC),15,8,0,1,4.36,37.0,5.67,47.0,0.33,50.0,73.0,0.7,75.0,False
814e5233e2acf2ee,Charles Johnson,69.0,125.0,70.0,Switch,1991-01-10,19-9-0,19,9,0,0,4.54,49.0,3.88,55.0,0.47,16.0,66.0,0.4,70.0,False
814ff3018127e8fc,Ricky Glenn,72.0,170.0,70.0,Southpaw,1989-04-12,22-9-2,22,9,2,0,3.79,42.0,4.3,51.0,0.72,13.0,69.0,0.4,70.0,False
8163cd7de0342652,Erick Montano,72.0,170.0,73.0,Orthodox,1985-11-19,7-5-0,7,5,0,0,2.79,44.0,2.06,64.0,2.29,36.0,66.0,0.0,73.0,False
8173f134396cb971,Cortavious Romious,64.0,135.0,68.0,Southpaw,1994-01-06,9-4-0,9,4,0,0,1.91,38.0,3.46,39.0,2.29,66.0,64.0,0.8,68.0,False
817e0bdf08efce2e,Elvis Sinosic,75.0,205.0,77.0,Orthodox,1971-02-13,7-11-2,7,11,2,0,1.13,37.0,4.6,53.0,0.0,0.0,0.0,1.2,77.0,False
81801f57bd0a7c41,Marcus Brimage,64.0,135.0,71.0,Southpaw,1985-04-06,7-7-0,7,7,0,0,3.97,35.0,3.64,56.0,0.56,100.0,80.0,0.0,71.0,False
81b8b3fb019dc69d,Antonio Dos Santos,70.0,185.0,,Orthodox,1988-07-21,6-4-0,6,4,0,0,5.4,51.0,3.94,43.0,0.0,0.0,100.0,0.0,71.74879086719955,True
81ca2c245b19b3c5,Melton Bowen,72.0,225.0,,Orthodox,1969-07-16,0-1-0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.85948512612573,True
81d2c551886bd5a1,Alice Pereira,68.0,135.0,71.0,Orthodox,2005-12-20,7-1-0,7,1,0,0,2.83,36.0,3.11,66.0,0.0,0.0,75.0,0.0,71.0,False
81d9df19e255b8b6,Jarred Brooks,63.0,125.0,62.0,Switch,1993-05-02,13-2-0,13,2,0,0,2.12,46.0,1.66,62.0,4.54,57.0,69.0,0.6,62.0,False
821cd80aab70d5f9,Josh Shockman,76.0,235.0,,Southpaw,1980-12-29,6-3-0,6,3,0,0,0.87,32.0,0.87,58.0,0.0,0.0,23.0,0.0,78.08087364397812,True
82529ce93cd9a2cf,Anton Turkalj,76.0,205.0,78.0,Orthodox,1996-06-10,8-4-0,8,4,0,0,2.45,42.0,3.42,54.0,4.98,41.0,16.0,0.0,78.0,False
826475cc758e60e6,Rob Wilkinson,75.0,185.0,80.0,Orthodox,1992-02-22,11-2-0,11,2,0,0,2.74,50.0,5.66,39.0,4.47,25.0,0.0,0.0,80.0,False
8270c00fae24c922,Dileno Lopes,65.0,135.0,,,1984-09-26,19-3-0,19,3,0,0,2.37,36.0,3.33,53.0,2.5,31.0,100.0,1.5,66.47205521988408,True
82a5152216251682,Dan Ige,67.0,145.0,71.0,Orthodox,1991-08-06,19-11-0,19,11,0,0,3.6,45.0,3.56,56.0,0.93,26.0,56.0,0.2,71.0,False
82b4e942781b1046,Raulian Paiva,68.0,135.0,69.0,Orthodox,1995-10-17,21-5-0,21,5,0,0,4.14,42.0,5.01,48.0,0.65,23.0,77.0,0.2,69.0,False
82cbb809d5ee565c,Mara Romero Borella,66.0,125.0,69.0,Orthodox,1986-06-03,12-9-0 (2 NC),12,9,0,2,2.54,37.0,2.48,71.0,1.83,44.0,66.0,0.2,69.0,False
82d4c957649faf9b,Miguel Baeza,74.0,170.0,74.0,Orthodox,1992-08-23,10-4-0,10,4,0,0,4.09,49.0,5.92,46.0,0.36,22.0,54.0,2.0,74.0,False
82e7929bf6c2b689,Diego Sanchez,70.0,170.0,72.0,Southpaw,1981-12-31,31-13-0,31,13,0,0,2.69,37.0,3.02,56.0,1.51,24.0,46.0,0.8,72.0,False
830f60497fab345a,Jamie Pickett,74.0,185.0,80.0,Orthodox,1988-08-29,13-11-0,13,11,0,0,2.65,47.0,3.62,50.0,1.26,40.0,67.0,0.1,80.0,False
83455a9d17f57dae,Rafael Estevam,68.0,135.0,69.0,Orthodox,1996-08-10,14-1-0,14,1,0,0,2.4,39.0,3.9,45.0,4.91,33.0,66.0,0.2,69.0,False
8349d55cdecd393a,Antonio Silva,76.0,264.0,82.0,Orthodox,1979-09-14,19-12-1,19,12,1,0,2.89,45.0,3.09,50.0,0.82,29.0,66.0,0.8,82.0,False
8355922d564b152c,Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,22-13-0,22,13,0,0,4.57,45.0,3.77,52.0,1.05,30.0,41.0,1.3,76.0,False
8377c5572cb356f3,Fabio Gurgel,72.0,205.0,,Orthodox,1970-01-18,3-2-0,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.85948512612573,True
837d30395faca41e,Sheila Gaff,65.0,135.0,,Orthodox,1989-12-29,9-7-0,9,7,0,0,1.6,50.0,2.89,28.0,0.0,0.0,20.0,0.0,66.47205521988408,True
83825fad27ab3581,Joseph Gigliotti,71.0,185.0,,Orthodox,1993-08-13,7-2-0,7,2,0,0,1.04,39.0,2.92,45.0,1.56,100.0,50.0,0.8,72.80413799666265,True
83a477a7dba1ca58,Clay Harvison,73.0,170.0,74.0,Orthodox,1980-09-25,13-6-0,13,6,0,0,3.29,48.0,3.91,58.0,0.66,100.0,68.0,1.3,74.0,False
83b00f7597e5ac83,Juan Adams,77.0,265.0,80.0,Orthodox,1992-01-16,5-3-0,5,3,0,0,7.09,55.0,4.06,34.0,0.91,66.0,57.0,0.0,80.0,False
83b743fedde154fb,Joe Son,64.0,236.0,,Orthodox,1970-11-22,0-4-0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.41670809042098,True
83c6c3e0f8bde8ee,Cory Walmsley,72.0,205.0,,Orthodox,,8-2-0,8,2,0,0,0.79,100.0,1.18,50.0,0.0,0.0,0.0,0.0,73.85948512612573,True
83d0de122f2f9664,Michael Patt,72.0,205.0,,Orthodox,,12-4-0,12,4,0,0,1.65,28.0,5.53,55.0,0.0,0.0,0.0,0.0,73.85948512612573,True
83fd97284f4bb4a4,Efrain Escudero,69.0,155.0,71.0,Orthodox,1986-01-15,28-12-0,28,12,0,0,2.92,44.0,2.3,63.0,1.31,40.0,66.0,0.8,71.0,False
840d2c82ea68b9aa,Ben Nguyen,65.0,125.0,65.0,Switch,1988-08-03,16-8-0,16,8,0,0,3.51,40.0,3.01,59.0,0.25,33.0,63.0,1.0,65.0,False
841695e02c99a521,Mansur Abdul-Malik,74.0,185.0,80.0,Orthodox,1997-10-07,9-1-1,9,1,1,0,3.28,44.0,4.49,46.0,1.65,41.0,83.0,0.3,80.0,False
84512339473dd300,Steven Koslow,67.0,125.0,69.0,Switch,1997-01-22,6-1-0,6,1,0,0,0.77,37.0,3.73,40.0,5.28,55.0,0.0,1.1,69.0,False
849c5d9979df5357,Mateusz Rebecki,67.0,155.0,66.0,Southpaw,1992-10-03,20-5-0,20,5,0,0,4.79,46.0,4.36,54.0,3.05,48.0,53.0,0.4,66.0,False
84a067c46306a737,Sam Hoger,74.0,205.0,,Orthodox,1980-06-28,10-4-0,10,4,0,0,1.07,25.0,2.25,57.0,1.12,38.0,29.0,1.3,75.97017938505194,True
84ac950d4c1722dd,Duane Ludwig,70.0,170.0,70.0,Orthodox,1978-08-04,21-14-0,21,14,0,0,4.62,44.0,3.05,57.0,0.43,25.0,59.0,0.1,70.0,False
84b3e7d38f2d2ec5,Neil Magny,75.0,170.0,80.0,Orthodox,1987-08-03,31-15-0,31,15,0,0,3.4,46.0,2.44,51.0,2.17,39.0,55.0,0.3,80.0,False
84f727cf0166d6f2,Jose Johnson,72.0,125.0,71.0,Orthodox,1995-05-20,16-10-0,16,10,0,0,2.27,57.0,1.61,53.0,0.69,60.0,41.0,0.7,71.0,False
84ff027394f7e470,Gregor Gillespie,67.0,155.0,71.0,Orthodox,1986-11-13,14-1-0,14,1,0,0,3.74,52.0,2.3,57.0,6.86,48.0,100.0,0.8,71.0,False
850266b3dc4e506e,Daniel Marcos,67.0,135.0,69.0,Orthodox,1993-03-07,18-1-0 (1 NC),18,1,0,1,4.9,53.0,3.79,61.0,1.35,52.0,85.0,0.1,69.0,False
85073dbd1be65ed9,Greg Hardy,77.0,265.0,80.0,Orthodox,1988-07-28,7-5-0 (1 NC),7,5,0,1,4.79,50.0,3.31,55.0,0.2,33.0,64.0,0.0,80.0,False
852454c572675334,James Wilks,73.0,170.0,75.0,Orthodox,1978-05-04,7-4-0,7,4,0,0,1.82,45.0,2.03,50.0,1.27,22.0,66.0,3.8,75.0,False
85248da6e9e2f7e7,Jamie Yager,73.0,185.0,,Orthodox,1983-11-29,8-4-0,8,4,0,0,3.08,39.0,2.55,63.0,0.0,0.0,66.0,0.0,74.91483225558883,True
853eb0dd5c0e2149,Kai Kara-France,64.0,125.0,69.0,Orthodox,1993-03-26,25-12-0 (1 NC),25,12,0,1,4.46,40.0,3.24,64.0,0.56,30.0,83.0,0.0,69.0,False
85497ffd934ecf7e,Jacobe Smith,70.0,170.0,72.0,Southpaw,1996-01-17,12-0-0,12,0,0,0,6.89,67.0,2.78,47.0,7.78,91.0,100.0,0.7,72.0,False
85980f5da429c0a6,Shane del Rosario,76.0,250.0,,Southpaw,1983-09-23,11-2-0,11,2,0,0,3.93,60.0,2.97,54.0,1.2,40.0,16.0,2.4,78.08087364397812,True
85d0fafb8b75d634,Juan Manuel Puig,69.0,145.0,,Orthodox,1989-04-23,11-4-0,11,4,0,0,4.91,23.0,7.17,51.0,0.0,0.0,0.0,0.0,70.69344373773646,True
85d905f7c4f5a1af,Murilo Bustamante,74.0,183.0,,Orthodox,1966-07-30,15-8-1,15,8,1,0,1.33,32.0,1.9,60.0,2.46,33.0,54.0,1.2,75.97017938505194,True
85e26e2468b4e82f,Hayato Sakurai,67.0,168.0,,Orthodox,1975-08-24,38-13-2,38,13,2,0,2.45,49.0,1.94,59.0,1.87,69.0,56.0,0.3,68.58274947881027,True
85ff1b9471d35238,Dmitry Sosnovskiy,75.0,240.0,77.0,Orthodox,1989-07-06,11-0-0,11,0,0,0,2.95,70.0,2.53,35.0,3.16,66.0,100.0,3.2,77.0,False
86061eaba822bfea,John Teixeira,67.0,145.0,,Orthodox,1986-11-18,21-2-2,21,2,2,0,3.36,35.0,3.2,63.0,1.0,27.0,71.0,0.7,68.58274947881027,True
8614b7134913f5d5,Jarjis Danho,75.0,265.0,74.0,Orthodox,1983-10-15,7-1-1 (1 NC),7,1,1,1,3.38,50.0,5.25,49.0,0.51,16.0,100.0,0.0,74.0,False
862b0b3375aa4b6e,Zarah Fairn,68.0,135.0,72.0,Orthodox,1983-12-10,6-6-0,6,6,0,0,4.55,31.0,7.4,45.0,0.0,0.0,60.0,0.0,72.0,False
863d06a7ef8bc98c,James Lee,71.0,205.0,,Southpaw,1973-09-22,15-3-0 (1 NC),15,3,0,1,1.4,42.0,3.72,27.0,13.95,50.0,0.0,7.0,72.80413799666265,True
8667caa0451d245b,Kennedy Nzechukwu,77.0,236.0,83.0,Southpaw,1992-06-13,14-6-1,14,6,1,0,4.96,46.0,4.58,51.0,0.5,45.0,80.0,0.2,83.0,False
866fd7b1a6c90e7f,Dusko Todorovic,73.0,185.0,74.0,Orthodox,1994-05-19,13-6-0,13,6,0,0,4.73,57.0,4.4,48.0,1.77,21.0,42.0,0.3,74.0,False
8677e67a75d65b8e,Baergeng Jieleyisi,69.0,145.0,71.0,Orthodox,1995-11-24,18-7-0,18,7,0,0,1.61,35.0,2.62,52.0,1.73,38.0,78.0,0.2,71.0,False
86bace9e4ad85542,Xiao Long,68.0,135.0,70.0,Orthodox,1998-04-13,27-11-0,27,11,0,0,5.06,47.0,3.85,50.0,0.74,27.0,82.0,0.0,70.0,False
86d9dbe1bfcbade7,Julia Avila,67.0,135.0,68.0,Orthodox,1988-05-11,9-4-0,9,4,0,0,2.81,42.0,3.28,55.0,0.63,37.0,52.0,0.2,68.0,False
86dfed7cc24a9fa7,Matt Serra,66.0,170.0,68.0,Orthodox,1974-06-02,11-7-0,11,7,0,0,1.98,39.0,2.64,46.0,2.05,20.0,38.0,0.9,68.0,False
86f582852a5b240a,Mac Danzig,68.0,155.0,70.0,Orthodox,1980-01-02,21-12-1,21,12,1,0,3.39,48.0,3.44,57.0,1.2,37.0,46.0,0.6,70.0,False
873626e5547b5235,Kyle Prepolec,70.0,155.0,70.0,Southpaw,1989-08-30,18-10-0,18,10,0,0,3.25,34.0,5.69,48.0,0.0,0.0,45.0,0.0,70.0,False
8738eacd62e82a32,Matt Andersen,74.0,230.0,,Southpaw,1971-05-29,14-8-1,14,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.97017938505194,True
8765559b6a29a421,Gaetano Pirrello,67.0,135.0,65.0,Orthodox,1992-04-29,15-7-1,15,7,1,0,0.99,55.0,2.44,42.0,0.0,0.0,30.0,0.0,65.0,False
876f478f796495f7,Josh Quinlan,72.0,170.0,72.0,Orthodox,1993-02-06,6-3-0 (1 NC),6,3,0,1,3.57,42.0,6.38,53.0,0.34,11.0,71.0,0.0,72.0,False
8788beb528894f33,Donnie Chappell,71.0,178.0,,Southpaw,,0-1-0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.80413799666265,True
879b8df81523d91b,Nick Penner,76.0,205.0,,Southpaw,1980-03-26,11-3-0,11,3,0,0,1.25,30.0,4.6,38.0,0.0,0.0,40.0,0.0,78.08087364397812,True
879f6cae48d25baa,Justin Lawrence,68.0,145.0,67.0,Orthodox,1990-05-15,10-4-0,10,4,0,0,3.84,35.0,2.83,67.0,0.72,28.0,73.0,0.0,67.0,False
87a1dc546b1c5caf,Makwan Amirkhani,70.0,145.0,72.0,Southpaw,1988-11-08,17-9-0,17,9,0,0,1.33,44.0,2.98,46.0,3.96,43.0,35.0,1.1,72.0,False
87aa9fb63d6b51a1,Zabit Magomedsharipov,73.0,145.0,73.0,Orthodox,1991-03-01,18-1-0,18,1,0,0,4.89,48.0,3.0,64.0,5.22,56.0,77.0,0.8,73.0,False
87c0b1c696ddfb43,Jonathan Pearce,72.0,145.0,71.0,Switch,1992-05-01,14-7-0,14,7,0,0,5.12,54.0,3.32,54.0,5.02,50.0,55.0,0.8,71.0,False
87e2468b986ebb79,Cameron VanCamp,74.0,155.0,74.0,Switch,1993-04-27,15-7-1 (1 NC),15,7,1,1,5.31,47.0,6.41,40.0,0.0,0.0,0.0,0.0,74.0,False
87e4a3a5080ee7ce,Elisha Ellison,72.0,238.0,78.0,Orthodox,1997-03-05,5-3-0,5,3,0,0,3.61,38.0,15.79,33.0,0.0,0.0,100.0,0.0,78.0,False
87f19d19f4cb73f8,Magomed Bibulatov,65.0,125.0,65.0,Orthodox,1988-08-22,14-2-0,14,2,0,0,3.6,51.0,1.83,52.0,2.85,40.0,75.0,0.0,65.0,False
87f3bbf52e6c9dc9,Daniel Spohn,76.0,205.0,79.0,Southpaw,1984-10-12,15-6-0,15,6,0,0,2.42,49.0,1.6,53.0,0.0,0.0,28.0,2.5,79.0,False
87f8699fdcc2c404,Alice Ardelean,63.0,115.0,62.0,Orthodox,1992-04-19,12-7-0,12,7,0,0,7.0,46.0,4.97,61.0,1.08,50.0,85.0,0.2,62.0,False
881bf86d4cba8578,Nassourdine Imavov,75.0,185.0,75.0,Orthodox,1996-03-01,17-4-0 (1 NC),17,4,0,1,4.28,54.0,3.17,58.0,0.74,32.0,81.0,1.0,75.0,False
882d62561063a927,Jamie Moyle,61.0,115.0,65.0,Orthodox,1989-03-17,4-3-0,4,3,0,0,4.51,51.0,4.0,65.0,1.0,21.0,50.0,0.0,65.0,False
886264a0c9f4ea5e,Andre Muniz,73.0,185.0,78.0,Southpaw,1990-02-17,24-8-0,24,8,0,0,2.08,48.0,2.46,51.0,3.98,48.0,35.0,1.1,78.0,False
8866c6f509c19089,Ryan Hall,70.0,145.0,70.0,Southpaw,1985-02-22,9-2-0,9,2,0,0,2.38,50.0,1.33,65.0,0.22,9.0,0.0,2.2,70.0,False
887961364be5ceb3,King Green,70.0,155.0,71.0,Orthodox,1986-09-09,36-17-1 (1 NC),36,17,1,1,6.49,53.0,3.63,62.0,1.32,43.0,71.0,0.3,71.0,False
88a9bc81271ccd89,Vinny Magalhaes,75.0,205.0,75.0,Orthodox,1984-07-02,14-9-0 (1 NC),14,9,0,1,2.14,24.0,3.97,68.0,1.55,44.0,66.0,0.8,75.0,False
88be62d6c1e6dadb,Jose Ochoa,67.0,125.0,67.0,Southpaw,2000-12-31,9-2-0 (1 NC),9,2,0,1,5.16,47.0,2.99,58.0,0.3,25.0,65.0,0.9,67.0,False
88c8f47241d90040,John Halverson,69.0,155.0,,Southpaw,1972-09-08,16-8-0 (1 NC),16,8,0,1,2.94,43.0,5.29,47.0,0.0,0.0,66.0,2.0,70.69344373773646,True
88cd34d836b4ebcd,Teruto Ishihara,67.0,135.0,69.0,Southpaw,1991-07-23,10-7-2,10,7,2,0,3.26,44.0,3.63,53.0,0.5,16.0,30.0,0.0,69.0,False
88d7b6d8230e1f3f,Saparbeg Safarov,73.0,185.0,78.0,Orthodox,1986-10-14,9-3-0,9,3,0,0,4.03,48.0,2.96,47.0,2.52,41.0,33.0,0.0,78.0,False
893d51aaf024eddd,Jimy Hettes,69.0,145.0,71.0,Southpaw,1987-06-09,11-3-0,11,3,0,0,3.47,57.0,3.5,57.0,5.2,44.0,61.0,1.4,71.0,False
