fight_id,event_name,event_date,weight_class,method,round,time_sec,scheduled_rounds,time_format_raw,has_stats,fighter_id,fighter_name,opponent_id,opponent_name,result,is_win,kd,sig_str_landed,sig_str_attempted,sig_str_pct,total_str_landed,total_str_attempted,td_landed,td_attempted,td_pct,sub_att,rev,ctrl_sec,opp_kd,opp_sig_str_landed,opp_sig_str_attempted,opp_sig_str_pct,opp_total_str_landed,opp_total_str_attempted,opp_td_landed,opp_td_attempted,opp_td_pct,opp_sub_att,opp_rev,opp_ctrl_sec,pf_total_fights,pf_wins,pf_win_pct,pf_win_pct_last5,pf_win_streak,pf_days_since_last,pf_fights_last_365d,pf_fights_last_730d,car_sig_str_landed,r5_sig_str_landed,car_sig_str_attempted,r5_sig_str_attempted,car_total_str_landed,r5_total_str_landed,car_total_str_attempted,r5_total_str_attempted,car_td_landed,r5_td_landed,car_td_attempted,r5_td_attempted,car_kd,r5_kd,car_sub_att,r5_sub_att,car_rev,r5_rev,car_ctrl_sec,r5_ctrl_sec,car_opp_sig_str_landed,r5_opp_sig_str_landed,car_opp_sig_str_attempted,r5_opp_sig_str_attempted,car_opp_total_str_landed,r5_opp_total_str_landed,car_opp_total_str_attempted,r5_opp_total_str_attempted,car_opp_td_landed,r5_opp_td_landed,car_opp_td_attempted,r5_opp_td_attempted,car_opp_kd,r5_opp_kd,car_opp_sub_att,r5_opp_sub_att,car_opp_rev,r5_opp_rev,car_opp_ctrl_sec,r5_opp_ctrl_sec,car_sig_str_acc,car_sig_str_att_pervol,car_td_acc,car_td_att_pervol,car_opp_sig_str_acc,car_opp_sig_str_att_pervol,car_str_def,car_opp_td_acc,car_opp_td_att_pervol,car_td_def,r5_sig_str_acc,r5_td_acc,trend_sig_str_acc,trend_td_acc,trend_td_attempts,trend_sig_output,trend_damage_absorbed,trend_winpct,pf_ko_losses,pf_sub_losses,pf_dec_losses,pf_fights_since_ko_loss,pf_fights_since_finish_loss,pf_ever_ko_loss,pf_ever_finish_loss,pf_career_damage_absorbed,pf_damage_absorbed_per_fight,pf_pct_reach_r3,pf_late_win_rate,pf_avg_fight_duration,pf_elo,this_opp_elo,pf_sos_avg_opp_elo,pf_sos_opp_elo_last5,car_td_def_qadj,car_str_def_qadj,height_in,weight_lbs,reach_in,reach_in_imputed,reach_imputed,stance,dob,age_at_fight,reach_use
fc4939b3c9071e66,UFC 274: Oliveira vs. Gaethje,2022-05-07,Women's Featherweight,Decision - Split,3,300,3.0,3 Rnd (5-5-5),True,9cdd2da1a9104a0b,Macy Chiasson,d3f5d33d61cd00c9,Norma Dumont,win,1.0,0.0,32.0,89.0,35.0,131.0,194.0,6.0,12.0,50.0,0.0,0.0,454.0,0.0,38.0,75.0,50.0,96.0,136.0,0.0,0.0,,0.0,0.0,26.0,7,5.0,0.7142857142857143,0.6,2.0,140.0,1.0,2.0,40.142857142857146,46.4,86.0,100.6,73.14285714285714,90.0,125.28571428571429,152.8,0.7142857142857143,1.0,3.0,3.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.42857142857142855,0.6,246.28571428571428,273.0,25.428571428571427,29.0,46.714285714285715,52.6,43.142857142857146,49.6,69.42857142857143,80.0,0.7142857142857143,1.0,2.0,2.4,0.0,0.0,0.42857142857142855,0.4,0.0,0.0,132.85714285714286,183.4,0.46677740863787376,86.0,0.23809523809523808,3.0,0.5443425076452599,46.714285714285715,0.45565749235474007,0.35714285714285715,2.0,0.6428571428571428,0.46123260437375746,0.3333333333333333,0.005544804264116299,-0.09523809523809523,0.0,-6.257142857142853,3.571428571428573,0.11428571428571432,0.0,1.0,1.0,,1.0,0,1,178.0,25.428571428571427,0.42857142857142855,0.2857142857142857,209.85714285714286,1539.2425999301702,1533.8627956116188,1503.1796978643301,1507.4881608776616,0.6442198705132842,0.45662339445827765,71.0,135.0,72.0,72.0,False,Orthodox,1991-07-27,30.77891854893908,72.0
989b8d362742f40b,UFC 279: Diaz vs. Ferguson,2022-09-10,Catch Weight,KO/TKO,3,141,3.0,3 Rnd (5-5-5),True,9cdd2da1a9104a0b,Macy Chiasson,578ef12674df1e6a,Irene Aldana,loss,0.0,0.0,39.0,94.0,41.0,72.0,140.0,3.0,8.0,37.0,0.0,0.0,208.0,1.0,37.0,71.0,52.0,51.0,85.0,0.0,0.0,,2.0,0.0,60.0,8,6.0,0.75,0.6,-1.0,126.0,2.0,3.0,39.125,44.2,86.375,105.2,80.375,99.8,133.875,170.2,1.375,2.2,4.125,5.4,0.25,0.0,0.25,0.0,0.375,0.2,272.25,324.4,27.0,34.8,50.25,65.4,49.75,63.0,77.75,99.6,0.625,0.8,1.75,1.8,0.0,0.0,0.375,0.2,0.0,0.0,119.5,143.4,0.45296671490593343,86.375,0.3333333333333333,4.125,0.5373134328358209,50.25,0.4626865671641791,0.35714285714285715,1.75,0.6428571428571428,0.42015209125475284,0.4074074074074074,0.0328146236511806,-0.07407407407407407,-1.2750000000000004,-5.075000000000003,7.799999999999997,0.15000000000000002,0.0,1.0,1.0,,2.0,0,1,216.0,27.0,0.5,0.375,221.125,1554.9948705841884,1537.3056003723225,1507.0150850827413,1517.89638036407,0.6458636078926033,0.4648504242543779,71.0,135.0,72.0,72.0,False,Orthodox,1991-07-27,31.123887748117728,72.0
2f414494f2b6f426,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16,Women's Bantamweight,Submission,1,234,3.0,3 Rnd (5-5-5),True,9cdd2da1a9104a0b,Macy Chiasson,91dac5e69e28d5b5,Pannie Kianzad,win,1.0,0.0,4.0,10.0,40.0,5.0,11.0,2.0,2.0,100.0,1.0,1.0,148.0,0.0,2.0,6.0,33.0,29.0,35.0,1.0,2.0,50.0,0.0,0.0,52.0,9,6.0,0.6666666666666666,0.6,1.0,553.0,0.0,2.0,39.111111111111114,46.8,87.22222222222223,114.6,79.44444444444444,102.6,134.55555555555554,179.4,1.5555555555555556,2.8,4.555555555555555,6.2,0.2222222222222222,0.0,0.2222222222222222,0.0,0.3333333333333333,0.2,265.1111111111111,296.2,28.11111111111111,38.0,52.55555555555556,71.8,49.888888888888886,63.4,78.55555555555556,98.4,0.5555555555555556,0.4,1.5555555555555556,1.0,0.1111111111111111,0.2,0.5555555555555556,0.6,0.0,0.0,112.88888888888889,62.4,0.4484076433121019,87.22222222222223,0.34146341463414637,4.555555555555555,0.5348837209302325,52.55555555555556,0.4651162790697675,0.35714285714285715,1.5555555555555556,0.6428571428571428,0.4083769633507853,0.45161290322580644,0.040030679961316595,-0.11014948859166007,-1.6444444444444448,-7.688888888888883,9.88888888888889,0.06666666666666665,1.0,1.0,1.0,1.0,1.0,1,1,253.0,28.11111111111111,0.5555555555555556,0.3333333333333333,212.22222222222223,1538.180952748456,1520.8588285533465,1510.3806978926946,1525.2094166612806,0.6473060133825834,0.4683351001217658,71.0,135.0,72.0,72.0,False,Orthodox,1991-07-27,32.63791923340178,72.0
a571c622ab89b3d9,UFC 303: Pereira vs. Prochazka 2,2024-06-29,Women's Bantamweight,TKO - Doctor's Stoppage,2,118,3.0,3 Rnd (5-5-5),True,9cdd2da1a9104a0b,Macy Chiasson,cc8c623cca88f54f,Mayra Bueno Silva,win,1.0,0.0,50.0,85.0,58.0,64.0,99.0,1.0,1.0,100.0,0.0,0.0,108.0,0.0,46.0,59.0,77.0,53.0,66.0,0.0,4.0,0.0,0.0,0.0,79.0,10,7.0,0.7,0.6,-1.0,105.0,1.0,2.0,35.6,30.4,79.5,83.4,72.0,72.8,122.2,131.0,1.6,2.6,4.3,5.0,0.2,0.0,0.3,0.2,0.4,0.4,253.4,223.2,25.5,30.4,47.9,58.8,47.8,59.2,74.2,88.8,0.6,0.6,1.6,1.2,0.1,0.2,0.5,0.6,0.0,0.0,106.8,68.4,0.4477987421383648,79.5,0.37209302325581395,4.3,0.5323590814196242,47.9,0.4676409185803758,0.375,1.6,0.625,0.3645083932853717,0.52,0.08329034885299308,-0.14790697674418607,-0.7000000000000002,5.200000000000003,4.899999999999999,0.09999999999999998,1.0,1.0,1.0,2.0,2.0,1,1,255.0,25.5,0.5,0.3,214.4,1553.38389975915,1531.6108622466154,1511.42851095876,1529.3811823719498,0.6297618795661499,0.4712038781555494,71.0,135.0,72.0,72.0,False,Orthodox,1991-07-27,32.92539356605065,72.0
106918bfbe24335d,UFC Fight Night: Blanchfield vs. Barber,2025-05-31,Women's Featherweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,9cdd2da1a9104a0b,Macy Chiasson,b9706f80d005036c,Ketlen Vieira,loss,0.0,0.0,22.0,43.0,51.0,52.0,77.0,0.0,4.0,0.0,0.0,0.0,33.0,0.0,28.0,64.0,43.0,106.0,174.0,0.0,1.0,0.0,0.0,0.0,606.0,11,8.0,0.7272727272727273,0.6,1.0,336.0,1.0,2.0,36.90909090909091,30.2,80.0,72.8,71.27272727272727,67.2,120.0909090909091,114.0,1.5454545454545454,2.6,4.0,5.0,0.18181818181818182,0.0,0.2727272727272727,0.2,0.36363636363636365,0.2,240.1818181818182,199.2,27.363636363636363,33.6,48.90909090909091,58.0,48.27272727272727,58.0,73.45454545454545,83.4,0.5454545454545454,0.2,1.8181818181818181,1.2,0.09090909090909091,0.2,0.45454545454545453,0.6,0.0,0.0,104.27272727272727,57.2,0.46136363636363636,80.0,0.38636363636363635,4.0,0.5594795539033457,48.90909090909091,0.4405204460966543,0.3,1.8181818181818181,0.7,0.41483516483516486,0.52,0.046528471528471504,-0.13363636363636366,-1.0,6.709090909090907,6.236363636363638,0.12727272727272732,1.0,1.0,1.0,3.0,3.0,1,1,301.0,27.363636363636363,0.45454545454545453,0.2727272727272727,205.63636363636363,1568.382524869839,1553.505830735255,1513.263270166747,1536.7776627583364,0.7061895260778153,0.44441560722369156,71.0,135.0,72.0,72.0,False,Orthodox,1991-07-27,33.84531143052703,72.0
8353b491afa7bc32,UFC 320: Ankalaev vs. Pereira 2,2025-10-04,Women's Bantamweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,9cdd2da1a9104a0b,Macy Chiasson,3143bf892608139a,Yana Santos,loss,0.0,0.0,54.0,118.0,45.0,91.0,158.0,2.0,3.0,66.0,1.0,0.0,223.0,0.0,65.0,124.0,52.0,115.0,176.0,0.0,1.0,0.0,0.0,0.0,49.0,12,8.0,0.6666666666666666,0.6,2.0,126.0,1.0,3.0,35.666666666666664,29.4,76.91666666666667,64.2,69.66666666666667,64.8,116.5,104.2,1.4166666666666667,2.4,4.0,5.4,0.16666666666666666,0.0,0.25,0.2,0.3333333333333333,0.2,222.91666666666666,190.2,27.416666666666668,30.2,50.166666666666664,55.0,53.083333333333336,67.0,81.83333333333333,99.2,0.5,0.2,1.75,1.4,0.08333333333333333,0.2,0.4166666666666667,0.4,0.0,0.0,146.08333333333334,164.6,0.4637053087757313,76.91666666666667,0.3541666666666667,4.0,0.5465116279069767,50.166666666666664,0.4534883720930233,0.2857142857142857,1.75,0.7142857142857143,0.45794392523364486,0.4444444444444444,0.00576138354208644,-0.09027777777777773,-1.4000000000000004,6.266666666666666,2.7833333333333314,0.06666666666666665,1.0,1.0,2.0,4.0,4.0,1,1,329.0,27.416666666666668,0.5,0.25,213.5,1551.6978461725182,1524.6608704371072,1516.616816880789,1535.4287835038317,0.7221984842289472,0.4585120609174479,71.0,135.0,72.0,72.0,False,Orthodox,1991-07-27,34.19028062970568,72.0
c40b934d2666e351,UFC Fight Night: Moreno vs. Kavanagh,2026-02-28,Women's Bantamweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,9cdd2da1a9104a0b,Macy Chiasson,06e4245d16fc5315,Ailin Perez,loss,0.0,0.0,8.0,23.0,34.0,41.0,74.0,0.0,2.0,0.0,0.0,2.0,231.0,0.0,27.0,38.0,71.0,68.0,83.0,6.0,10.0,60.0,0.0,0.0,456.0,13,8.0,0.6153846153846154,0.4,-1.0,147.0,2.0,4.0,37.07692307692308,33.8,80.07692307692308,70.0,71.3076923076923,56.8,119.6923076923077,97.0,1.4615384615384615,1.6,3.923076923076923,3.6,0.15384615384615385,0.0,0.3076923076923077,0.4,0.3076923076923077,0.2,222.92307692307693,144.0,30.307692307692307,35.6,55.84615384615385,64.8,57.84615384615385,70.8,89.07692307692308,107.2,0.46153846153846156,0.2,1.6923076923076923,1.6,0.07692307692307693,0.2,0.38461538461538464,0.4,0.0,0.0,138.6153846153846,169.2,0.46301633045148893,80.07692307692308,0.37254901960784315,3.923076923076923,0.5426997245179064,55.84615384615385,0.4573002754820936,0.2727272727272727,1.6923076923076923,0.7272727272727273,0.4828571428571429,0.4444444444444444,-0.01984081240565394,-0.07189542483660127,0.3230769230769228,3.276923076923083,5.292307692307695,0.2153846153846154,1.0,1.0,3.0,5.0,5.0,1,1,394.0,30.307692307692307,0.5384615384615384,0.23076923076923078,220.15384615384616,1534.455254687372,1560.9628836750212,1517.2355902312752,1533.5883984689294,0.7356293770818304,0.4625548355893327,71.0,135.0,72.0,72.0,False,Orthodox,1991-07-27,34.5927446954141,72.0
61d6b591430b6e25,UFC Fight Night: Condit vs Alves,2015-05-30,Welterweight,KO/TKO,2,97,3.0,3 Rnd (5-5-5),True,9ce6d5a03af801b7,Darren Till,32c03df3c9760069,Wendell Oliveira Marques,win,1.0,0.0,25.0,41.0,60.0,26.0,42.0,0.0,2.0,0.0,0.0,0.0,66.0,0.0,22.0,39.0,56.0,24.0,41.0,0.0,3.0,0.0,0.0,0.0,119.0,0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,1500.0,1483.2990878990217,,,,,72.0,185.0,74.0,74.0,False,Southpaw,1992-12-24,22.428473648186174,74.0
2e0ae17a22a6f824,UFC Fight Night: Holohan vs Smolka,2015-10-24,Welterweight,Decision - Majority,3,300,3.0,3 Rnd (5-5-5),True,9ce6d5a03af801b7,Darren Till,9d19d9e4aa2662e8,Nicolas Dalby,draw,0.0,1.0,49.0,88.0,55.0,49.0,88.0,0.0,3.0,0.0,0.0,0.0,43.0,0.0,84.0,170.0,49.0,111.0,197.0,2.0,4.0,50.0,0.0,0.0,223.0,1,1.0,1.0,1.0,0.0,147.0,1.0,1.0,25.0,25.0,41.0,41.0,26.0,26.0,42.0,42.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,22.0,22.0,39.0,39.0,24.0,24.0,41.0,41.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,119.0,0.6097560975609756,41.0,0.0,2.0,0.5641025641025641,39.0,0.4358974358974359,0.0,3.0,1.0,0.6097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,22.0,22.0,0.0,0.0,97.0,1515.2314864027107,1516.0,1483.2990878990217,1483.2990878990217,0.9888660585993478,0.4310441793894593,72.0,185.0,74.0,74.0,False,Southpaw,1992-12-24,22.830937713894592,74.0
1ed9dbbe604654b9,UFC Fight Night: Gustafsson vs. Teixeira,2017-05-28,Welterweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,9ce6d5a03af801b7,Darren Till,6eaec40f724852f4,Jessin Ayari,win,1.0,1.0,31.0,69.0,44.0,33.0,72.0,2.0,3.0,66.0,0.0,0.0,177.0,0.0,28.0,112.0,25.0,41.0,127.0,0.0,5.0,0.0,1.0,0.0,46.0,2,1.0,0.5,0.5,1.0,582.0,0.0,2.0,37.0,37.0,64.5,64.5,37.5,37.5,65.0,65.0,0.0,0.0,2.5,2.5,0.5,0.5,0.0,0.0,0.0,0.0,54.5,54.5,53.0,53.0,104.5,104.5,67.5,67.5,119.0,119.0,1.0,1.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,171.0,171.0,0.5736434108527132,64.5,0.0,2.5,0.507177033492823,104.5,0.49282296650717705,0.2857142857142857,3.5,0.7142857142857143,0.5736434108527132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,106.0,53.0,0.5,0.0,198.5,1515.2668777040478,1516.0,1499.6495439495109,1499.6495439495109,0.7141188304521481,0.4927078246468887,72.0,185.0,74.0,74.0,False,Southpaw,1992-12-24,24.424366872005475,74.0
b1f7bc82f7dce1b9,UFC Fight Night: Volkov vs. Struve,2017-09-02,Welterweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,9ce6d5a03af801b7,Darren Till,fcce75a25c14a804,Bojan Velickovic,win,1.0,0.0,49.0,87.0,56.0,50.0,88.0,1.0,1.0,100.0,0.0,0.0,171.0,0.0,34.0,144.0,23.0,69.0,181.0,0.0,3.0,0.0,0.0,0.0,2.0,3,2.0,0.6666666666666666,0.6666666666666666,-1.0,97.0,1.0,2.0,35.0,35.0,66.0,66.0,36.0,36.0,67.33333333333333,67.33333333333333,0.6666666666666666,0.6666666666666666,2.6666666666666665,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,95.33333333333333,95.33333333333333,44.666666666666664,44.666666666666664,107.0,107.0,58.666666666666664,58.666666666666664,121.66666666666667,121.66666666666667,0.6666666666666666,0.6666666666666666,4.0,4.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,129.33333333333334,129.33333333333334,0.5303030303030303,66.0,0.25,2.6666666666666665,0.4174454828660436,107.0,0.5825545171339563,0.16666666666666666,4.0,0.8333333333333334,0.5303030303030303,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,134.0,44.666666666666664,0.6666666666666666,0.3333333333333333,232.33333333333334,1531.30063918334,1515.9372604246419,1505.0996959663407,1505.0996959663407,0.8361664977590783,0.5845350844147574,72.0,185.0,74.0,74.0,False,Southpaw,1992-12-24,24.689938398357288,74.0
aa7b1fca60a21f3a,UFC Fight Night: Cerrone vs. Till,2017-10-21,Welterweight,KO/TKO,1,260,5.0,5 Rnd (5-5-5-5-5),True,9ce6d5a03af801b7,Darren Till,1d00756835ca67c9,Donald Cerrone,win,1.0,1.0,24.0,55.0,43.0,24.0,55.0,0.0,0.0,,0.0,0.0,5.0,0.0,14.0,24.0,58.0,14.0,24.0,1.0,2.0,50.0,0.0,0.0,29.0,4,3.0,0.75,0.75,1.0,49.0,2.0,3.0,38.5,38.5,71.25,71.25,39.5,39.5,72.5,72.5,0.75,0.75,2.25,2.25,0.5,0.5,0.0,0.0,0.0,0.0,114.25,114.25,42.0,42.0,116.25,116.25,61.25,61.25,136.5,136.5,0.5,0.5,3.75,3.75,0.0,0.0,0.25,0.25,0.0,0.0,97.5,97.5,0.5403508771929825,71.25,0.3333333333333333,2.25,0.36129032258064514,116.25,0.6387096774193548,0.13333333333333333,3.75,0.8666666666666667,0.5403508771929825,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,168.0,42.0,0.75,0.5,249.25,1546.5935902282415,1655.4327522275216,1507.809087080916,1507.809087080916,0.8711785836467514,0.6420348370796157,72.0,185.0,74.0,74.0,False,Southpaw,1992-12-24,24.824093086926762,74.0
cd117bfce747184f,UFC Fight Night: Thompson vs. Till,2018-05-27,Welterweight,Decision - Unanimous,5,300,5.0,5 Rnd (5-5-5-5-5),True,9ce6d5a03af801b7,Darren Till,4a28cb716c19157a,Stephen Thompson,win,1.0,1.0,38.0,126.0,30.0,40.0,129.0,0.0,0.0,,0.0,0.0,14.0,0.0,30.0,126.0,23.0,31.0,127.0,0.0,1.0,0.0,0.0,0.0,0.0,5,4.0,0.8,0.8,2.0,218.0,3.0,3.0,35.6,35.6,68.0,68.0,36.4,36.4,69.0,69.0,0.6,0.6,1.8,1.8,0.6,0.6,0.0,0.0,0.0,0.0,92.4,92.4,36.4,36.4,97.8,97.8,51.8,51.8,114.0,114.0,0.6,0.6,3.4,3.4,0.0,0.0,0.2,0.2,0.0,0.0,83.8,83.8,0.5235294117647059,68.0,0.3333333333333333,1.8,0.3721881390593047,97.8,0.6278118609406953,0.17647058823529413,3.4,0.8235294117647058,0.5235294117647059,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,182.0,36.4,0.6,0.4,251.4,1567.4480514160246,1608.6248895249005,1537.3338201102372,1537.3338201102372,0.8440264110409145,0.643437604326984,72.0,185.0,74.0,74.0,False,Southpaw,1992-12-24,25.420944558521562,74.0
b66ac52bfb217761,UFC 228: Woodley vs. Till,2018-09-08,Welterweight,Submission,2,259,5.0,5 Rnd (5-5-5-5-5),True,9ce6d5a03af801b7,Darren Till,effd9de9937996f8,Tyron Woodley,loss,0.0,0.0,0.0,6.0,0.0,1.0,7.0,0.0,0.0,,0.0,0.0,12.0,1.0,57.0,79.0,72.0,74.0,97.0,0.0,4.0,0.0,1.0,0.0,329.0,6,5.0,0.8333333333333334,0.8,3.0,104.0,2.0,4.0,36.0,38.2,77.66666666666667,85.0,37.0,39.2,79.0,86.4,0.5,0.6,1.5,1.4,0.6666666666666666,0.8,0.0,0.0,0.0,0.0,79.33333333333333,82.0,35.333333333333336,38.0,102.5,115.2,48.333333333333336,53.2,116.16666666666667,131.2,0.5,0.6,3.0,3.0,0.0,0.0,0.16666666666666666,0.2,0.0,0.0,69.83333333333333,60.0,0.463519313304721,77.66666666666667,0.3333333333333333,1.5,0.34471544715447155,102.5,0.6552845528455284,0.16666666666666666,3.0,0.8333333333333334,0.44941176470588234,0.42857142857142855,0.01410754859883867,-0.09523809523809523,0.10000000000000009,-2.200000000000003,2.6666666666666643,0.033333333333333326,0.0,0.0,0.0,,,0,0,212.0,35.333333333333336,0.6666666666666666,0.5,259.5,1585.335486086853,1617.9698643263428,1549.215665012681,1562.3989804354128,0.8606753694514895,0.676784729539415,72.0,185.0,74.0,74.0,False,Southpaw,1992-12-24,25.7056810403833,74.0
c6dd17ab89437805,UFC Fight Night: Till vs. Masvidal,2019-03-16,Welterweight,KO/TKO,2,185,5.0,5 Rnd (5-5-5-5-5),True,9ce6d5a03af801b7,Darren Till,47b9e0e7703a4868,Jorge Masvidal,loss,0.0,1.0,21.0,43.0,48.0,22.0,44.0,1.0,1.0,100.0,0.0,0.0,56.0,1.0,35.0,72.0,48.0,41.0,79.0,1.0,2.0,50.0,0.0,0.0,47.0,7,5.0,0.7142857142857143,0.8,4.0,189.0,2.0,5.0,30.857142857142858,28.4,67.42857142857143,68.6,31.857142857142858,29.6,68.71428571428571,70.2,0.42857142857142855,0.6,1.2857142857142858,0.8,0.5714285714285714,0.6,0.0,0.0,0.0,0.0,69.71428571428571,75.8,38.42857142857143,32.6,99.14285714285714,97.0,52.0,45.8,113.42857142857143,111.2,0.42857142857142855,0.2,3.142857142857143,3.0,0.14285714285714285,0.2,0.2857142857142857,0.4,0.0,0.0,106.85714285714286,81.2,0.4576271186440678,67.42857142857143,0.3333333333333333,1.2857142857142858,0.38760806916426516,99.14285714285714,0.6123919308357348,0.13636363636363635,3.142857142857143,0.8636363636363636,0.4139941690962099,0.75,0.0436329495478579,-0.4166666666666667,0.48571428571428577,2.457142857142859,-5.828571428571429,-0.08571428571428574,0.0,1.0,0.0,,1.0,0,1,269.0,38.42857142857143,0.5714285714285714,0.42857142857142855,259.42857142857144,1570.833950493934,1555.8167996158247,1559.0376934860612,1582.7929533006813,0.897627762916217,0.6364947355730798,72.0,185.0,74.0,74.0,False,Southpaw,1992-12-24,26.223134839151268,74.0
7c40aa2cb6883a91,UFC 244: Masvidal vs. Diaz,2019-11-02,Middleweight,Decision - Split,3,300,3.0,3 Rnd (5-5-5),True,9ce6d5a03af801b7,Darren Till,8c0580d4fff106c1,Kelvin Gastelum,win,1.0,0.0,36.0,67.0,53.0,37.0,69.0,1.0,2.0,50.0,0.0,0.0,39.0,0.0,40.0,81.0,49.0,50.0,96.0,1.0,4.0,25.0,0.0,0.0,163.0,8,5.0,0.625,0.6,-1.0,231.0,1.0,3.0,29.625,26.4,64.375,63.4,30.625,27.4,65.625,64.6,0.5,0.4,1.25,0.4,0.625,0.6,0.0,0.0,0.0,0.0,68.0,51.6,38.0,34.0,95.75,89.0,50.625,45.8,109.125,101.6,0.5,0.4,3.0,2.4,0.25,0.4,0.25,0.2,0.0,0.0,99.375,81.4,0.4601941747572815,64.375,0.4,1.25,0.3968668407310705,95.75,0.6031331592689295,0.16666666666666666,3.0,0.8333333333333334,0.416403785488959,1.0,0.043790389268322516,-0.6,0.85,3.2250000000000014,-4.0,0.025000000000000022,1.0,1.0,0.0,1.0,1.0,1,1,304.0,38.0,0.5,0.375,250.125,1554.1428154812215,1596.4082245106588,1558.6350817522816,1590.756313223846,0.8659083787512677,0.6267096673364266,72.0,185.0,74.0,74.0,False,Southpaw,1992-12-24,26.855578370978783,74.0
11f715fa5e825e51,UFC Fight Night: Whittaker vs. Till,2020-07-25,Middleweight,Decision - Unanimous,5,300,5.0,5 Rnd (5-5-5-5-5),True,9ce6d5a03af801b7,Darren Till,e1147d3d2dabe1ce,Robert Whittaker,loss,0.0,0.0,41.0,99.0,41.0,50.0,108.0,0.0,0.0,,0.0,0.0,35.0,1.0,69.0,157.0,43.0,100.0,188.0,2.0,13.0,15.0,0.0,0.0,149.0,9,6.0,0.6666666666666666,0.6,-2.0,266.0,1.0,3.0,30.333333333333332,23.8,64.66666666666667,59.4,31.333333333333332,24.8,66.0,60.8,0.5555555555555556,0.4,1.3333333333333333,0.6,0.5555555555555556,0.6,0.0,0.0,0.0,0.0,64.77777777777777,25.2,38.22222222222222,35.2,94.11111111111111,76.4,50.55555555555556,42.0,107.66666666666667,84.6,0.5555555555555556,0.6,3.111111111111111,2.6,0.2222222222222222,0.4,0.2222222222222222,0.2,0.0,0.0,106.44444444444444,113.6,0.4690721649484536,64.66666666666667,0.4166666666666667,1.3333333333333333,0.40613931523022434,94.11111111111111,0.5938606847697756,0.17857142857142858,3.111111111111111,0.8214285714285714,0.4006734006734007,0.6666666666666666,0.06839876427505293,-0.24999999999999994,0.7333333333333333,6.533333333333331,-3.0222222222222186,0.06666666666666665,1.0,1.0,0.0,2.0,2.0,1,1,344.0,38.22222222222222,0.5555555555555556,0.4444444444444444,255.66666666666666,1572.0796646704027,1630.034091315176,1562.8320976143234,1606.8505060410496,0.8558366248840342,0.6187363597796179,72.0,185.0,74.0,74.0,False,Southpaw,1992-12-24,27.583846680355922,74.0
14f2bb86fd888e91,UFC Fight Night: Brunson vs. Till,2021-09-04,Middleweight,Submission,3,133,5.0,5 Rnd (5-5-5-5-5),True,9ce6d5a03af801b7,Darren Till,b1a3e0aca758b322,Derek Brunson,loss,0.0,0.0,26.0,50.0,52.0,28.0,53.0,0.0,0.0,,0.0,0.0,4.0,0.0,41.0,84.0,48.0,101.0,145.0,3.0,6.0,50.0,1.0,0.0,443.0,10,6.0,0.6,0.4,1.0,406.0,0.0,2.0,31.4,27.2,68.1,68.2,33.2,30.0,70.2,71.4,0.5,0.4,1.2,0.6,0.5,0.4,0.0,0.0,0.0,0.0,61.8,31.2,41.3,46.2,100.4,103.0,55.5,59.2,115.7,117.4,0.7,0.8,4.1,4.8,0.3,0.6,0.2,0.2,0.0,0.0,110.7,137.6,0.461086637298091,68.1,0.4166666666666667,1.2,0.4113545816733068,100.4,0.5886454183266931,0.17073170731707318,4.1,0.8292682926829268,0.39882697947214074,0.6666666666666666,0.062259657825950276,-0.24999999999999994,0.6,4.199999999999999,4.900000000000006,0.19999999999999996,1.0,1.0,1.0,3.0,3.0,1,1,413.0,41.3,0.6,0.4,260.1,1558.7240836323379,1621.9152874559295,1569.552296984409,1601.7707738585807,0.8677199690645513,0.6159398456293397,72.0,185.0,74.0,74.0,False,Southpaw,1992-12-24,28.695414099931554,74.0
